NameID	Name
2712447	Ageratum platylepis (B.L. Rob.) R.M. King & H.Rob.
2712456	Ageratum riparium B.L. Rob.
2704417	Ageratum rugosum J.M. Coult.
50212968	Ageratum salvanaturae Smalla & N. Kilian
2712466	Ageratum standleyi B.L. Rob.
2727468	Ageratum tehuacanum R.M. King & H.Rob.
40034302	Ageratum L.
27801466	Agrimonia gryposepala Wallr.
40034539	Agrimonia L.
25501926	Agrostis avenacea J.F. Gmel.
25501931	Agrostis bacillata Hack.
25502134	Agrostis capillaris L.
25502336	Agrostis exserta Swallen
25502393	Agrostis ghiesbreghtii E. Fourn.
25502394	Agrostis gigantea Roth
25502558	Agrostis laxissima Swallen
25502790	Agrostis perennans (Walter) Tuck.
25502822	Agrostis pittieri Hack.
25502982	Agrostis scabra Willd.
25503111	Agrostis stolonifera L.
25503170	Agrostis stolonifera var. palustris (Huds.) Farw.
25503220	Agrostis subpatens Hitchc.
25503256	Agrostis tenerrima Trin.
25503307	Agrostis tolucensis Kunth
25503345	Agrostis turrialbae Mez
25503402	Agrostis virescens Kunth
40034657	Agrostis L.
25500522	Aira caryophyllea L.
40034897	Aira L.
100373664	Alansmia stella (Copel.) Moguel & M. Kessler
100386236	Alansmia stella var. stella 
50309699	Alaticaulia andresiana (Luer & Maduro) Luer
50309701	Alaticaulia cupularis (Rchb. f.) Luer
50309704	Alaticaulia maduroi (Luer) Luer
50309705	Alaticaulia thienii (Dodson) Luer
50299536	Alaticaulia Luer
19601240	Alcea rosea L.
40009321	Alcea L.
2700032	Aldama dentata La Llave
2726817	Aldama mesoamericana N.A. Harriman
40009409	Aldama La Llave
2726189	Alepidocline annua S.F. Blake
50154724	Alepidocline breedlovei (B.L. Turner) B.L. Turner
40009554	Alepidocline S.F. Blake
26616856	Aleuritopteris aurea (Baker) Ching
26600920	Aleuritopteris farinosa (Forssk.) Fée
40009630	Aleuritopteris Fée
22500380	Allionia choisyi Standl.
22500001	Allionia incarnata L.
40010149	Allionia L.
18401646	Allium cepa L.
18401677	Allium glandulosum Link & Otto
50068175	Allium guatemalense Traub
18401720	Allium sativum L.
40010164	Allium L.
2717135	Alloispermum integrifolium (DC.) H.Rob.
2717134	Alloispermum scabrum (Lag.) H.Rob.
40010304	Alloispermum Willd.
40010592	Alocasia (Schott) G. Don
2100259	Alocasia cucullata (Lour.) G. Don
2106772	Alocasia macrorrhizos (L.) G. Don
2100144	Alocasia plumbea Van Houtte
18403421	Aloe vera (L.) Burm. f.
40010612	Aloe L.
29201853	Alonsoa meridionalis (L. f.) Kuntze
40010680	Alonsoa Ruiz & Pav.
50063221	Alopecurinae Dumort.
25504105	Alopecurus aequalis Sobol.
40010701	Alopecurus L.
16600503	Alophia drummondii (Graham) R.C. Foster
16600001	Alophia silvestris (Loes.) Goldblatt
40010708	Alophia Herb.
34500164	Alpinia purpurata (Vieill.) K. Schum.
34500581	Alpinia zerumbet (Pers.) B.L. Burtt & R.M. Sm.
40010782	Alpinia Roxb.
100472302	Alsobia baroniae L.E. Skog & Barrie
100407882	Alsobia chiapensis Mart.-Mel., L.E. Skog & Pérez-Farr.
14001482	Alsobia dianthiflora (H.E. Moore & R.G. Wilson) Wiehler
50134056	Alsobia punctata (Lindl.) Hanst.
1100046	Alternanthera bettzickiana (Regel) G. Nicholson
1100410	Alternanthera brasiliana (L.) Kuntze
1101305	Alternanthera brasiliana var. brasiliana 
1101224	Alternanthera brasiliana var. villosa (Moq.) Kuntze
1100044	Alternanthera caracasana Kunth
50142002	Alternanthera flava (L.) Mears
1100057	Alternanthera flavescens Kunth
1100543	Alternanthera halimifolia (Lam.) Standl. ex Pittier
1100647	Alternanthera laguroides (Standl.) Standl.
1100068	Alternanthera lanceolata (Benth.) Schinz
