NameID	Name
27800218	Amelanchier arborea (F. Michx.) Fernald
27800219	Amelanchier bartramiana (Tausch) M. Roem.
27800220	Amelanchier canadensis (L.) Medik.
27801574	Amelanchier cusickii Fernald
27802875	Amelanchier fernaldii Wiegand
27802876	Amelanchier gaspensis (Wiegand) Fernald & Weath.
27800221	Amelanchier humilis Wiegand
27800855	Amelanchier interior E.L. Nielsen
27800222	Amelanchier intermedia Spach
27800223	Amelanchier laevis Wiegand
27800224	Amelanchier nantucketensis E.P. Bicknell
50004429	Amelanchier nitens Tidestr.
27802858	Amelanchier pallida Greene
27800029	Amelanchier sanguinea (Pursh) DC.
27800858	Amelanchier spicata (Lam.) K. Koch
27800859	Amelanchier utahensis Koehne
23500564	Amerorchis rotundifolia (Banks ex Pursh) Hultén
18401148	Amianthium muscitoxicum (Walter) A. Gray
19200014	Ammannia auriculata Willd.
19200303	Ammannia coccinea Rottb.
100389514	Ammannia grayi S.A. Graham & Gandhi
19200239	Ammannia latifolia L.
19200017	Ammannia robusta Heer & Regel
25504550	Ammophila breviligulata Fernald
1700765	Ammoselinum butleri (Engelm. ex S. Watson) J.M. Coult. & Rose
1700767	Ammoselinum popei Torr. & A. Gray
8000009	Amoreuxia gonzalezii Sprague & L. Riley
8000002	Amoreuxia palmatifida DC.
8000010	Amoreuxia wrightii A. Gray
13025135	Amorpha californica Nutt.
13056516	Amorpha canescens Pursh
50337843	Amorpha confusa (Wilbur) S.C.K. Straub, Sorrie & Weakley
13015626	Amorpha crenulata Rydb.
13015631	Amorpha fruticosa L.
13015632	Amorpha georgiana Wilbur
13056520	Amorpha glabra (Pers.) Poir.
13015633	Amorpha herbacea Walter
13025148	Amorpha laevigata Nutt.
