NameID	Name
50152278	Deherainia smaragdina subsp. smaragdina 
50151686	Deherainia smaragdina subsp. occidentalis B. Ståhl
40022986	Deherainia Decne.
2200748	Dendropanax bracteatus M.J. Cannon & Cannon
19602504	Dendrosida batesii Fryxell
19600368	Dendrosida breedlovei Fryxell
19602948	Dendrosida sharpiana (Miranda) Fryxell
19602506	Dendrosida sharpiana subsp. sharpiana 
40023650	Dendrosida Fryxell
27900880	Deppea amaranthina Standl. & Steyerm.
27900884	Deppea erythrorhiza Schltdl. & Cham.
27903221	Deppea grandiflora Schltdl.
27900889	Deppea obtusiflora (Benth.) Benth.
27910150	Deppea splendens Breedlove & Lorence
40028372	Deppea Schltdl. & Cham.
2726221	Desmanthodium perfoliatum Benth.
40028536	Desmanthodium Benth.
1600811	Desmopsis bibracteata (B.L. Rob.) Saff.
100473166	Desmopsis biseriata G.E. Schatz & Maas
100473169	Desmopsis brachypoda G.E. Schatz & Maas
100473167	Desmopsis confusa G.E. Schatz, N. Zamora & Maas
50149938	Desmopsis dolichopetala R.E. Fr.
1601373	Desmopsis dukei G.E. Schatz
1601366	Desmopsis erythrocarpa Lundell
1602639	Desmopsis heteropetala R.E. Fr.
1601367	Desmopsis lanceolata Lundell
1600813	Desmopsis maxonii Saff.
1600814	Desmopsis microcarpa R.E. Fr.
100473549	Desmopsis nigrescens G.E. Schatz
1601615	Desmopsis oerstedii Saff.
1600815	Desmopsis panamensis (B.L. Rob.) Saff.
1600130	Desmopsis schippii Standl.
100473168	Desmopsis talamancana G.E. Schatz & Maas
50044371	Desmopsis trunciflora (Schltdl. & Cham.) G.E. Schatz
1602315	Desmopsis verrucipes Chatrou, G.E. Schatz & N. Zamora
40028674	Desmopsis Saff.
11700001	Dicraspidia donnell-smithii Standl.
40030195	Dicraspidia Standl.
40031191	Dilkea Mast.
100451066	Diplostephium sp. a - fl. meso. Pruski
40032970	Diplostephium Kunth
40035399	Dovyalis E. Mey. ex Arn.
27909324	Duroia costaricensis Standl.
40000169	Duroia L. f.
11600010	Elaeagnus umbellata Thunb.
2744203	Eremosis angusta Gleason
2711673	Eremosis triflosculosa (Kunth) Gleason
40005115	Eriobotrya Lindl.
40005585	Erithalis P. Browne
13009264	Erythrina crista-galli L.
13030247	Erythrina macrophylla DC.
13009299	Erythrina mexicana Krukoff
40005932	Erythrina L.
28101617	Erythrochiton gymnanthus Kallunki
40005966	Erythrochiton Nees & C. Mart.
12500005	Erythroxylum novogranatense (D. Morris) Hieron.
100365289	Esenbeckia bicolor Ramos
28100619	Esenbeckia panamensis T.S. Elias
50141768	Esenbeckia pentaphylla subsp. pentaphylla 
40006221	Esenbeckia Kunth
22102515	Eugenia amatenangensis Lundell
22100426	Eugenia ardisioides Lundell
22101721	Eugenia axillaris (Sw.) Willd.
22106339	Eugenia basilaris McVaugh
22101722	Eugenia biflora (L.) DC.
22102518	Eugenia cacuminum Standl. & Steyerm.
22102520	Eugenia capulioides Lundell
22100461	Eugenia cartagensis O. Berg
50274474	Eugenia cerrocacaoensis Barrie
22102522	Eugenia chiapensis Lundell
22102525	Eugenia citroides Lundell
50214524	Eugenia cocosensis Barrie
22106390	Eugenia coyolensis Standl.
50214363	Eugenia darcyi Barrie
22103052	Eugenia doubledayi Standl.
50274639	Eugenia earthiana P.E. Sánchez
22101922	Eugenia egensis DC.
22102526	Eugenia farameoides A. Rich.
50214533	Eugenia farinacea Barrie
22102527	Eugenia flavoviridis Lundell
22101731	Eugenia foetida Pers.
22102300	Eugenia gaumeri Standl.
22103046	Eugenia glandulosopunctata P.E. Sánchez & Poveda
50214535	Eugenia grayumii Barrie
50214537	Eugenia haberi Barrie
50214539	Eugenia hartshornii Barrie
22103063	Eugenia hiraeifolia Standl.
22102596	Eugenia ibarrae Lundell
50214541	Eugenia intibucana Barrie
22102597	Eugenia jutiapensis Standl. & Steyerm.
22102599	Eugenia laevis O. Berg
50214544	Eugenia liesneri Barrie
50214563	Eugenia locuples Standl. & L.O. Williams ex Barrie
100367664	Eugenia ludoviciana Gómez-Laur.
22103047	Eugenia matagalpensis P.E. Sánchez
50214548	Eugenia molinae Barrie
22101740	Eugenia monticola (Sw.) DC.
22102605	Eugenia nigrita Lundell
22102606	Eugenia ovandensis Lundell
22102607	Eugenia pachychlamys Donn. Sm.
22104883	Eugenia pacifica Benth.
50214550	Eugenia paloverdensis Barrie
22102100	Eugenia pittieri Standl.
22102101	Eugenia principium McVaugh
22102301	Eugenia purpusii Standl.
50214564	Eugenia quercetorum Standl. & L.O. Williams ex Barrie
22101745	Eugenia rhombea (O. Berg) Krug & Urb.
22100793	Eugenia riograndis Lundell
22102611	Eugenia rufidula Lundell
22102612	Eugenia salamensis Donn. Sm.
22103049	Eugenia sarapiquensis P.E. Sánchez
50214555	Eugenia shimishito Barrie
22102947	Eugenia siltepecana Lundell
50103490	Eugenia teresae J.F. Morales
22100879	Eugenia truncata O. Berg
22101634	Eugenia uniflora L.
22100893	Eugenia venezuelensis O. Berg
22102620	Eugenia vesca Lundell
40006825	Eugenia L.
12802562	Euphorbia cotinifolia L.
40008175	Exostema (Pers.) Bonpl.
27902701	Exostema caribaeum (Jacq.) Schult.
50223451	Faramea accumulans C.M. Taylor
50223452	Faramea areolata C.M. Taylor
27900973	Faramea belizensis Standl.
