NameID	Name
1100005	Amaranthus dubius Mart. ex Thell.
1100008	Amaranthus hybridus L.
50089577	Amaranthus minimus Standl.
1100020	Amaranthus palmeri S. Watson
1101123	Amaranthus polygonoides L.
1100013	Amaranthus spinosus L.
100446069	Amauropelta aliena (C. Chr.) Salino & T.E. Almeida
26621366	Amauropelta breutelii Kunze
100446087	Amauropelta consanguinea (Fée) Salino & T.E. Almeida
100446102	Amauropelta firma (Baker ex Jenman) Salino & T.E. Almeida
100446112	Amauropelta hastiloba (C. Chr.) Salino & T.E. Almeida
26624430	Amauropelta heteroclita (Desv.) Pic. Serm.
100446200	Amauropelta inabonensis (Proctor) Salino & T.E. Almeida
50083278	Amauropelta limbata (Sw.) Pic. Serm.
100446214	Amauropelta malangae (C. Chr.) Salino & T.E. Almeida
100446225	Amauropelta namaphila (Proctor) Salino & T.E. Almeida
26624406	Amauropelta navarrensis (Christ) Pic. Serm.
26624702	Amauropelta nockiana (Jenman) Pic. Serm.
100446238	Amauropelta physematioides (Kuhn & Christ) Salino & T.E. Almeida
100446240	Amauropelta piedrensis (C. Chr.) Salino & T.E. Almeida
100446266	Amauropelta rheophyta (Proctor) Salino & T.E. Almeida
100446270	Amauropelta rupicola (C. Chr.) Salino & T.E. Almeida
2701648	Ambrosia artemisiifolia L.
2701649	Ambrosia confertiflora DC.
2709273	Ambrosia hispida Pursh
100000151	Ambrosia velutina O.E. Schulz
19200014	Ammannia auriculata Willd.
19200303	Ammannia coccinea Rottb.
19200239	Ammannia latifolia L.
19200017	Ammannia robusta Heer & Regel
33300316	Ampelocera cubensis Griseb.
50183102	Ampelocera pubescens C.V. Morton
34001029	Ampelocissus robinsonii Planch.
100147261	Amphilophium crucigerum (L.) L.G. Lohmann
100147271	Amphilophium gnaphalanthum (A. Rich.) L.G. Lohmann
100147273	Amphilophium lactiflorum (Vahl) L.G. Lohmann
3700001	Amphilophium paniculatum (L.) Kunth
100147288	Amphilophium stamineum (Lam.) L.G. Lohmann
3700594	Amphitecna latifolia (Mill.) A.H. Gentry
100287839	Amyris abeggii Ekman ex Urb.
100287842	Amyris apiculata Urb. & Ekman
28100393	Amyris balsamifera L.
100287846	Amyris cubensis (Borhidi & Acuña) Beurton
50278687	Amyris diatrypa Spreng.
28100394	Amyris elemifera L.
50278688	Amyris granulata Urb.
100287857	Amyris intermedia Urb. & Ekman
50278689	Amyris lineata C. Wright ex Griseb.
50254132	Amyris metopioides Zanoni & M.M. Mejía
100287868	Amyris phlebotaenioides Urb. & Ekman
100287869	Amyris polymorpha Urb.
100287870	Amyris polyneura Urb.
50316900	Amyris pungens Urb. & Ekman
100287873	Amyris stromatophylla P. Wilson
28101292	Amyris sylvatica Jacq.
13015662	Anadenanthera peregrina (L.) Speg.
26400106	Anagallis pumila Sw.
26602266	Ananthacorus angustifolius (Sw.) Underw. & Maxon
2737147	Anastraphia attenuata Britton
2737200	Anastraphia buchii Urb.
2737173	Anastraphia calcicola Britton
2737157	Anastraphia cowellii Britton
2737151	Anastraphia crassifolia Britton
100441051	Anastraphia crebribracteata Ventosa & P. Herrera
100441053	Anastraphia cristalensis Ventosa & P. Herrera
2737190	Anastraphia cubensis Carabia
2737155	Anastraphia ekmanii Urb.
2737164	Anastraphia elliptica León
2737193	Anastraphia enneantha S.F. Blake
100441110	Anastraphia geigeliae Ventosa & P. Herrera
2737179	Anastraphia gomezii León
100441119	Anastraphia herrerae Ventosa
100368313	Anastraphia ilicifolia D. Don
2737170	Anastraphia intertexta C. Wright ex Griseb.
2737183	Anastraphia maisiana León
2737144	Anastraphia mantuensis C. Wright ex Griseb.
2737161	Anastraphia microcephala Griseb.
2737159	Anastraphia montana Britton
2704459	Anastraphia northropiana Greenm. ex Combs
2737205	Anastraphia obovata Urb. & Ekman
2737197	Anastraphia obtusifolia Britton
2737188	Anastraphia oligantha Urb.
100441143	Anastraphia oviedoae Ventosa & P. Herrera
2737181	Anastraphia parvifolia Britton
2737175	Anastraphia pauciflosculosa C. Wright ex Hitchc.
2737153	Anastraphia picardae Urb.
2737141	Anastraphia recurva Britton
100378914	Anastraphia sessilis (Alain) Ventosa & V.A. Funk
2737208	Anastraphia shaferi Britton
2737195	Anastraphia tortuensis Urb.
2737168	Anastraphia wilsonii Britton
50212145	Anathallis obovata (Lindl.) Pridgeon & M.W. Chase
50212164	Anathallis sertularioides (Sw.) Pridgeon & M.W. Chase
50160244	Ancistranthus harpochiloides (Griseb.) Lindau
100375541	Ancistrotropis peduncularis (Fawc. & Rendle) A. Delgado
50298089	Andinocleome pilosa (Benth.) Iltis & Cochrane
13015686	Andira cubensis Benth.
13048538	Andira inermis (W. Wright) Kunth ex DC.
50168754	Andrachne brittonii Urb.
25504767	Andropogon angustatus (J. Presl) Steud.
25513250	Andropogon bicornis L.
100368314	Andropogon canaliglumis Norrmann, Swenson & Caponio
100368315	Andropogon ekmanii Norrmann, Swenson & Caponio
25505230	Andropogon fastigiatus Sw.
25505346	Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.
25505358	Andropogon gracilis Spreng.
25509268	Andropogon gyrans Ashe
25505572	Andropogon lateralis Nees
25511647	Andropogon leucostachyus Kunth
25505628	Andropogon longiberbis Hack.
25505646	Andropogon macrothrix Trin.
25506144	Andropogon selloanus (Hack.) Hack.
25506474	Andropogon urbanianus Hitchc.
25506514	Andropogon virgatus Desv. ex Ham.
25509277	Andropogon virginicus L.
